x,y
2600,59.252,78.163
2601,9.806,73.333
2602,98.789,8.872
2603,17.27,34.297
2604,-6.334,131.331
2605,61.99,101.422
2606,-13.572,12.849
2607,51.198,37.457
2608,89.438,103.779
2609,117.96,77.034
2610,-19.205,93.586
2611,62.643,114.936
2612,89.529,53.866
2613,-12.482,37.443
2614,40.982,123.792
2615,-18.314,106.395
2616,17.004,128.304
2617,10.406,21.584
2618,89.862,119.543
2619,51.817,94.546
2620,101.88,134.697
2621,6.755,121.412
2622,78.224,46.316
2623,87.818,31.713
2624,122.459,124.859
2625,120.682,10.681
2626,53.112,127.574
2627,35.239,19.292
2628,103.635,76.725
2629,-4.121,17.076
2630,-2.774,74.67
2631,93.043,12.244
2632,118.934,93.016
2633,67.491,92.876
2634,-10.873,83.546
2635,10.709,25.903
2636,56.691,6.794
2637,28.844,98.56
2638,2.576,46.327
2639,88.167,61.723
2640,33.831,49.381
2641,70.714,128.889
2642,91.14,17.205
2643,48.358,56.271
2644,32.862,7.163
2645,1.023,75.598
2646,-12.223,31.907
2647,31.725,59.573
2648,80.212,59.56
2649,51.498,29.262
2650,124.341,50.937
2651,-0.194,69.566
2652,55.174,45.218
2653,11.924,117.174
2654,14.498,103.059
2655,24.545,96.595
2656,-11.704,34.972
2657,64.192,90.502
2658,-19.732,61.755
2659,-19.932,109.24
2660,5.955,42.5
2661,77.162,79.385
2662,28.088,11.531
2663,98.552,45.139
2664,58.655,7.181
2665,84.225,33.515
2666,75.308,64.408
2667,91.003,96.32
2668,48.068,98.297
2669,78.156,13.671
2670,79.021,118.928
2671,88.348,104.337
2672,54.629,95.418
2673,86.963,62.887
2674,-5.802,8.465
2675,97.698,41.776
2676,61.237,38.364
2677,-8.482,79.056
2678,68.369,47.372
2679,59.403,123.119
2680,96.933,56.229
2681,11.23,132.904
2682,10.938,116.718
2683,6.44,88.266
2684,4.791,72.033
2685,82.431,54.683
2686,97.949,41.348
2687,37.953,91.507
2688,108.775,11.08
2689,-19.589,72.892
2690,100.548,105.208
2691,119.498,39.361
2692,-4.414,67.205
2693,30.724,28.347
2694,83.394,109.82
2695,33.173,31.806
2696,66.767,59.305
2697,33.496,64.825
2698,92.798,122.868
2699,124.658,11.447
2700,81.893,109.168
2701,24.12,94.67
2702,53.4,128.388
2703,107.58,60.237
2704,64.877,39.85
2705,67.085,118.633
2706,43.097,88.648
2707,107.973,75.255
2708,32.478,71.724
2709,-18.922,91.198
2710,123.192,37.769
2711,-9.126,120.152
2712,62.884,131.545
2713,20.214,81.277
2714,116.904,55.43
2715,18.229,36.675
2716,18.729,5.649
2717,9.646,41.033
2718,5.565,55.94
2719,32.116,71.694
2720,34.356,16.996
2721,-14.266,20.312
2722,122.14,33.755
2723,103.264,29.011
2724,82.398,96.946
2725,40.679,41.357
2726,-1.632,72.846
2727,24.279,83.61
2728,64.908,106.436
2729,32.76,90.291
2730,-19.625,5.952
2731,63.648,22.871
2732,-0.039,97.743
2733,59.463,66.113
2734,-5.498,68.861
2735,-15.594,46.086
2736,44.715,97.395
2737,73.527,85.548
2738,54.824,125.394
2739,35.504,42.656
2740,111.986,57.143
2741,57.871,97.134
2742,103.022,28.371
2743,73.159,114.844
2744,88.733,98.643
2745,-1.18,11.774
2746,108.875,32.343
2747,67.429,22.399
2748,65.153,11.56
2749,99.764,77.721
2750,25.095,69.784
2751,30.391,36.689
2752,-4.268,23.782
2753,48.562,9.82
2754,106.322,126.949
2755,34.579,107.435
2756,23.704,48.161
2757,23.021,78.776
2758,-19.711,52.819
2759,12.671,121.479
2760,12.179,69.142
2761,65.24,89.656
2762,51.958,130.865
2763,109.782,11.9
2764,123.1,133.103
2765,124.3,122.841
2766,64.287,97.18
2767,49.285,81.804
2768,15.844,71.326
2769,2.581,129.531
2770,76.495,95.514
2771,-4.144,123.957
2772,78.148,116.04
2773,113.144,35.606
2774,27.978,31.244
2775,43.583,83.908
2776,86.596,43.894
2777,36.397,42.709
2778,24.197,24.529
2779,21.084,46.362
2780,72.827,37.906
2781,12.539,14.95
2782,19.786,67.978
2783,88.345,23.45
2784,117.7,98.233
2785,102.539,53.109
2786,57.193,76.141
2787,119.824,51.902
2788,33.58,9.339
2789,70.738,36.581
2790,89.521,118.936
2791,29.56,96.025
2792,67.051,123.459
2793,97.343,99.332
2794,-2.965,63.961
2795,115.388,16.599
2796,4.926,14.009
2797,112.643,51.911
2798,-4.105,123.18
2799,23.682,60.183
2800,110.534,106.922
2801,65.425,117.006
2802,76.688,5.464
2803,97.597,85.524
2804,83.467,74.942
2805,112.733,69.199
2806,36.751,7.856
2807,18.689,43.781
2808,56.102,78.246
2809,24.751,60.439
2810,118.802,42.973
2811,56.125,60.471
2812,110.485,66.883
2813,5.751,105.578
2814,65.859,11.085
2815,118.618,84.788
2816,4.095,66.795
2817,88.722,81.769
2818,118.388,76.801
2819,101.34,30.339
2820,121.705,72.631
2821,75.789,73.966
2822,114.883,110.252
2823,79.788,95.698
2824,50.992,34.539
2825,33.892,100.428
2826,-10.016,114.736
2827,106.869,113.981
2828,29.656,104.383
2829,12.174,60.957
2830,34.362,34.527
2831,-3.471,74.298
2832,57.358,86.843
2833,114.132,71.24
2834,83.047,132.203
2835,-2.983,71.376
2836,-16.386,11.526
2837,27.296,100.058
2838,7.356,96.804
2839,104.782,103.463
2840,85.963,95.345
2841,115.872,131.585
2842,56.0,41.14
2843,91.751,80.068
2844,82.677,5.9
2845,80.106,57.45
2846,38.486,78.012
2847,22.695,129.77
2848,4.79,111.841
2849,125.338,123.686
2850,122.88,119.88
2851,120.429,94.474
2852,98.968,47.462
2853,87.835,70.429
2854,109.059,54.746
2855,9.042,13.759
2856,78.188,53.388
2857,-5.807,78.831
2858,95.482,92.089
2859,114.817,118.129
2860,-0.934,120.716
2861,122.31,85.964
2862,81.333,33.208
2863,56.886,31.925
2864,4.893,6.432
2865,2.826,78.425
2866,1.317,43.987
2867,54.036,65.33
2868,124.753,131.74
2869,-15.218,45.505
2870,44.959,86.701
2871,64.087,48.754
2872,22.355,17.649
2873,-11.474,107.645
2874,-11.927,110.22
2875,66.224,6.408
2876,102.653,16.491
2877,2.057,10.661
2878,-21.355,6.698
2879,56.673,67.22
2880,48.648,79.959
2881,33.374,135.385
2882,5.842,87.515
2883,4.41,118.776
2884,116.895,78.835
2885,31.91,99.016
2886,62.738,86.092
2887,105.483,75.801
2888,-15.684,111.05
2889,-6.9,29.87
2890,93.802,120.076
2891,34.598,115.749
2892,100.522,9.795
2893,80.331,73.891
2894,54.73,104.526
2895,2.206,113.358
2896,8.641,12.254
2897,22.707,121.046
2898,-2.025,106.907
2899,95.024,91.607
2900,91.359,27.429
2901,112.337,106.127
2902,47.921,133.681
2903,-9.503,17.784
2904,107.215,72.74
2905,38.19,105.669
2906,47.513,118.491
2907,15.247,90.787
2908,19.632,24.984
2909,75.99,101.646
2910,12.413,12.788
2911,31.703,38.203
2912,-14.691,59.482
2913,39.156,91.805
2914,13.326,58.333
2915,-3.264,33.149
2916,-17.34,12.499
2917,-10.814,104.019
2918,49.465,133.523
2919,49.846,71.083
2920,50.053,123.239
2921,78.148,74.998
2922,95.943,16.098
2923,56.572,121.573
2924,0.398,73.079
2925,112.466,46.021
2926,118.937,60.628
2927,40.822,77.561
2928,100.702,73.979
2929,76.848,26.472
2930,24.794,8.789
2931,22.082,95.636
2932,106.079,54.818
2933,35.669,103.264
2934,55.46,53.782
2935,15.264,17.448
2936,-4.644,115.523
2937,99.158,69.18
2938,118.476,134.162
2939,114.499,127.215
2940,97.183,68.432
2941,51.369,108.853
2942,58.378,77.401
2943,60.937,67.013
2944,88.458,19.976
2945,44.015,90.809
2946,125.198,39.525
2947,67.422,70.283
2948,71.195,59.547
2949,97.948,84.479
2950,57.325,6.389
2951,-5.631,96.83
2952,-21.019,99.242
2953,-0.075,73.468
2954,84.754,15.355
2955,83.02,20.266
2956,16.144,128.741
2957,118.331,34.165
2958,47.734,107.435
2959,121.455,133.95
2960,90.368,95.904
2961,62.332,66.509
2962,48.429,84.353
2963,88.619,79.392
2964,111.824,10.993
2965,101.0,47.281
2966,122.445,57.584
2967,68.839,17.997
2968,81.802,100.773
2969,64.835,32.827
2970,45.114,114.506
2971,-19.813,97.225
2972,56.149,6.399
2973,-10.31,66.603
2974,33.382,88.208
2975,2.836,103.365
2976,107.588,53.251
2977,26.809,18.941
2978,27.139,42.026
2979,0.171,119.537
2980,81.704,50.142
2981,35.947,108.755
2982,-18.045,89.203
2983,32.741,10.084
2984,65.495,129.904
2985,108.559,88.107
2986,-9.023,101.404
2987,47.166,109.211
2988,91.023,78.31
2989,74.056,130.333
2990,112.657,125.37
2991,78.141,119.893
2992,98.848,125.962
2993,95.798,13.543
2994,10.17,24.099
2995,56.48,114.846
2996,27.79,128.476
2997,-0.052,131.041
2998,11.067,94.819
2999,-20.767,90.514
3000,5.004,30.73
3001,-17.65,80.592
3002,-21.257,92.921
3003,-8.511,70.768
3004,23.207,103.151
3005,10.735,41.638
3006,48.322,99.409
3007,107.208,36.51
3008,-18.65,82.795
3009,108.674,113.753
3010,93.889,32.273
3011,13.707,56.577
3012,24.946,68.209
3013,-15.527,95.782
3014,-18.457,53.948
3015,109.985,39.041
3016,-17.028,25.961
3017,-14.916,108.396
3018,31.492,43.652
3019,71.537,127.425
3020,120.798,129.981
3021,9.852,122.377
3022,53.551,74.841
3023,12.49,22.55
3024,63.894,87.53
3025,-22.013,121.216
3026,17.373,79.768
3027,30.781,54.463
3028,91.16,100.547
3029,24.391,90.387
3030,72.817,15.575
3031,111.469,70.909
3032,11.706,78.042
3033,101.045,120.883
3034,3.929,114.748
3035,122.753,78.256
3036,-13.363,7.535
3037,32.866,27.839
3038,32.938,125.815
3039,73.124,110.461
3040,58.537,39.413
3041,-14.486,34.061
3042,122.81,71.658
3043,71.729,72.642
3044,46.441,102.883
3045,41.381,102.125
3046,-12.656,52.829
3047,68.996,104.411
3048,15.069,120.444
3049,10.433,30.741
3050,63.138,74.978
3051,58.768,64.49
3052,112.04,94.027
3053,102.021,70.483
3054,-3.996,59.778
3055,104.08,16.662
3056,16.422,97.187
3057,84.938,128.12
3058,29.682,46.554
3059,23.026,66.753
3060,79.722,63.007
3061,26.926,89.402
3062,-19.369,135.175
3063,34.586,37.599
3064,46.809,75.356
3065,16.565,86.848
3066,42.794,19.493
3067,84.972,82.336
3068,-2.284,26.413
3069,114.389,123.994
3070,-14.542,101.074
3071,10.608,99.341
3072,80.439,111.726
3073,34.916,53.137
3074,47.348,77.691
3075,30.924,116.33
3076,16.367,68.529
3077,2.21,59.111
3078,101.916,20.654
3079,32.763,54.892
3080,89.6,102.031
3081,72.223,98.562
3082,51.494,99.982
3083,44.553,41.567
3084,0.842,23.394
3085,0.056,36.432
3086,88.869,129.675
3087,55.702,82.257
3088,89.152,37.913
3089,25.478,11.348
3090,56.842,122.106
3091,73.031,17.811
3092,57.079,45.654
3093,59.776,5.311
3094,52.88,115.852
3095,36.228,37.867
3096,84.064,96.899
3097,-19.314,17.436
3098,115.167,124.19
3099,72.402,6.826
3100,29.861,33.372
3101,104.482,43.992
3102,-4.296,53.18
3103,108.838,78.902
3104,-15.131,74.65
3105,21.467,32.596
3106,42.614,21.68
3107,14.788,6.746
3108,30.557,124.932
3109,121.925,127.986
3110,41.363,49.592
3111,26.506,55.209
3112,50.469,74.344
3113,98.589,81.837
3114,7.421,57.549
3115,23.949,12.517
3116,12.087,25.524
3117,112.991,47.089
3118,57.616,115.317
3119,1.233,53.103
3120,54.246,132.889
3121,102.196,67.226
3122,35.92,29.573
3123,45.279,85.677
3124,49.866,98.53
3125,108.539,41.319
3126,26.445,128.503
3127,85.688,63.178
3128,-20.86,105.123
3129,-9.904,55.538
3130,114.17,37.17
3131,43.338,96.013
3132,-0.145,84.77
3133,14.266,30.638
3134,64.558,125.357
3135,94.039,92.045
3136,13.552,51.156
3137,58.698,28.227
3138,11.539,91.01
3139,-12.984,13.686
3140,99.332,81.272
3141,39.848,100.317
3142,-12.841,77.25
3143,15.137,45.298
3144,100.62,52.733
3145,119.372,13.694
3146,-0.521,121.366
3147,-6.475,70.82
3148,30.596,44.431
3149,76.215,72.829
3150,18.079,65.01
3151,122.63,25.123
3152,26.411,34.934
3153,31.894,112.149
3154,13.953,27.307
3155,13.93,113.143
3156,8.946,106.285
3157,65.148,43.841
3158,81.54,62.011
3159,98.315,54.377
3160,50.051,45.101
3161,70.177,49.927
3162,123.75,121.639
3163,88.506,92.702
3164,26.285,104.635
3165,29.699,49.234
3166,24.82,20.778
3167,105.907,107.362
3168,81.125,32.308
3169,124.47,20.95
3170,69.393,48.61
3171,0.685,123.116
3172,-5.432,114.965
3173,33.122,134.111
3174,125.324,106.77
3175,36.311,82.871
3176,30.246,25.277
3177,17.037,7.984
3178,103.486,90.267
3179,66.178,24.442
3180,49.449,83.72
3181,21.615,32.887
3182,2.604,85.98
3183,45.348,118.157
3184,2.675,6.781
3185,120.863,91.192
3186,63.912,19.315
3187,29.175,17.976
3188,16.684,76.358
3189,89.369,23.766
3190,6.218,91.754
3191,-13.668,48.23
3192,80.517,39.052
3193,5.318,123.45
3194,56.345,28.181
3195,112.987,30.145
3196,84.667,41.883
3197,56.749,35.555
3198,101.649,99.276
3199,87.219,58.163
3200,9.006,86.058
3201,-9.945,48.324
3202,115.032,19.948
3203,13.737,61.049
3204,-3.846,7.981
3205,-11.666,115.712
3206,57.094,37.391
3207,20.546,19.305
3208,64.139,103.416
3209,66.461,116.218
3210,42.391,91.003
3211,113.445,41.159
3212,115.803,52.052
3213,6.009,124.457
3214,100.545,75.236
3215,3.449,115.426
3216,94.116,23.489
3217,-8.553,49.885
3218,-10.282,87.314
3219,-7.277,15.596
3220,107.891,33.822
3221,3.316,116.578
3222,69.819,74.599
3223,43.082,29.225
3224,86.406,35.845
3225,117.326,66.612
3226,14.545,32.502
3227,22.191,135.095
3228,112.689,101.152
3229,34.998,85.005
3230,91.795,62.874
3231,-0.492,102.616
3232,40.606,9.023
3233,96.892,94.884
3234,74.956,101.114
3235,14.778,38.832
3236,-13.863,102.376
3237,-7.501,110.079
3238,93.983,54.305
3239,65.308,124.769
3240,5.357,128.456
3241,58.731,35.023
3242,51.193,56.866
3243,72.717,41.534
3244,8.072,19.826
3245,99.24,71.583
3246,83.95,94.73
3247,68.022,4.996
3248,26.086,25.619
3249,101.602,19.882
3250,17.071,17.865
3251,56.015,25.032
3252,114.057,32.649
3253,83.914,50.951
3254,-3.759,61.069
3255,39.237,5.802
3256,81.093,23.221
3257,-21.33,86.527
3258,84.259,132.439
3259,88.701,14.454
3260,80.434,16.146
3261,2.498,84.383
3262,38.976,41.495
3263,64.275,125.196
3264,62.413,67.107
3265,-10.089,49.631
3266,84.424,13.449
3267,77.324,38.701
3268,-4.105,19.363
3269,-0.249,52.74
3270,36.997,100.238
3271,71.44,52.737
3272,13.895,82.913
3273,43.238,61.06
3274,98.829,111.825
3275,119.165,109.506
3276,-2.67,131.516
3277,21.46,59.955
3278,-6.651,22.176
3279,-11.613,22.816
3280,5.427,99.523
3281,47.238,120.649
3282,77.477,99.419
3283,55.582,95.485
3284,79.192,54.242
3285,-6.586,98.093
3286,-15.659,54.614
3287,-10.163,130.852
3288,25.706,22.689
3289,113.517,24.398
3290,63.322,17.587
3291,71.183,107.06
3292,118.514,113.469
3293,56.004,21.658
3294,109.668,16.678
3295,114.217,74.549
3296,44.587,18.493
3297,93.431,131.787
3298,38.906,113.14
3299,52.343,85.408
3300,113.146,52.356
3301,-16.287,26.107
3302,48.077,95.596
3303,121.633,85.029
3304,47.417,44.978
3305,21.781,76.262
3306,74.92,26.982
3307,108.374,14.923
3308,-12.748,99.906
3309,61.546,7.969
3310,121.629,37.873
3311,-4.265,89.923
3312,99.234,37.853
3313,-19.091,107.984
3314,60.239,56.506
3315,36.404,13.989
3316,106.533,109.151
3317,42.345,20.404
3318,111.643,99.872
3319,94.147,132.498
3320,5.495,21.764
3321,81.355,23.361
3322,7.423,28.349
3323,40.407,100.064
3324,7.446,105.173
3325,76.144,134.489
3326,-9.683,115.221
3327,35.109,69.564
3328,60.131,107.338
3329,40.269,121.184
3330,103.88,46.946
3331,57.146,77.047
3332,103.77,124.338
3333,81.05,10.312
3334,9.48,125.628
3335,46.107,92.885
3336,-13.694,66.082
3337,66.786,36.012
3338,-2.875,113.45
3339,124.461,58.736
3340,-8.786,115.768
3341,30.725,61.579
3342,59.956,40.618
3343,-21.837,4.525
3344,105.62,80.82
3345,39.961,5.306
3346,19.592,24.17
3347,-4.518,112.352
3348,29.965,31.454
3349,-12.182,129.432
3350,82.008,70.262
3351,58.616,73.154
3352,6.384,30.606
3353,82.249,9.797
3354,21.651,119.794
3355,13.278,104.462
3356,109.162,21.98
3357,-20.399,133.179
3358,96.791,74.629
3359,27.481,36.565
3360,15.517,73.515
3361,110.393,80.125
3362,-9.832,9.685
3363,66.505,70.242
3364,105.394,53.827
3365,82.053,59.231
3366,66.41,78.393
3367,63.009,116.074
3368,90.44,129.129
3369,107.422,111.273
3370,102.683,93.052
3371,71.625,7.452
3372,115.252,70.494
3373,121.503,84.626
3374,23.188,11.773
3375,53.549,19.149
3376,68.859,6.3
3377,78.432,13.978
3378,117.221,125.647
3379,113.612,101.549
3380,27.05,121.81
3381,34.772,129.444
3382,23.724,16.301
3383,-6.203,119.656
3384,123.605,43.286
3385,16.198,36.651
3386,-2.583,10.307
3387,44.927,123.048
3388,99.511,41.058
3389,25.064,54.827
3390,62.457,60.853
3391,-3.186,64.656
3392,63.291,93.817
3393,64.652,39.793
3394,92.781,87.258
3395,105.391,109.007
3396,37.887,24.735
3397,42.607,86.066
3398,-8.036,34.884
3399,112.199,101.631
3400,7.416,101.075
3401,115.552,110.306
3402,-11.089,45.148
3403,93.22,77.478
3404,66.088,26.952
3405,-12.24,116.288
3406,109.025,68.947
3407,50.165,102.613
3408,5.089,25.024
3409,103.052,26.994
3410,-1.701,93.584
3411,1.393,29.336
3412,-8.19,102.351
3413,13.372,90.278
3414,16.176,46.093
3415,114.398,56.667
3416,117.843,25.416
3417,-21.119,135.091
3418,-15.091,38.918
3419,92.264,72.736
3420,55.468,67.686
3421,41.348,102.366
3422,32.459,96.648
3423,33.26,6.708
3424,-10.636,20.783
3425,-18.773,48.158
3426,16.832,26.996
3427,-13.333,38.89
3428,47.485,134.756
3429,70.319,6.828
3430,62.458,22.127
3431,27.348,20.862
3432,-20.534,33.33
3433,33.676,105.526
3434,59.834,70.325
3435,-16.891,56.933
3436,69.261,120.812
3437,112.187,110.62
3438,26.261,39.499
3439,121.696,35.437
3440,17.919,77.72
3441,35.372,133.394
3442,-8.276,134.823
3443,79.793,130.088
3444,61.363,14.332
3445,-4.864,50.68
3446,-19.749,38.775
3447,56.3,128.858
3448,109.808,87.648
3449,116.439,50.635
3450,115.421,86.372
3451,14.445,61.76
3452,16.532,79.282
3453,27.921,19.096
3454,19.907,85.811
3455,52.444,130.737
3456,119.337,64.972
3457,-3.851,134.431
3458,48.079,43.023
3459,14.951,98.454
3460,-21.633,61.813
3461,42.926,26.279
3462,50.18,85.29
3463,66.681,89.414
3464,78.015,37.723
3465,3.338,55.893
3466,-3.11,94.329
3467,19.166,126.599
3468,-13.119,81.29
3469,15.389,83.717
3470,93.648,6.468
3471,46.162,63.563
3472,-16.305,55.732
3473,73.831,13.599
3474,8.619,58.131
3475,114.815,47.136
3476,104.9,87.335
3477,59.006,74.024
3478,103.437,48.522
3479,45.104,92.106
3480,102.749,82.095
3481,117.857,50.342
3482,116.22,12.849
3483,78.21,62.696
3484,65.968,12.106
3485,7.818,99.937
3486,-8.926,88.696
3487,-15.65,116.495
3488,95.022,93.797
3489,36.213,103.915
3490,44.382,126.697
3491,84.444,38.356
3492,86.975,58.285
3493,116.752,51.516
3494,85.505,85.1
3495,100.871,117.528
3496,120.645,9.068
3497,78.299,88.05
3498,-10.415,75.616
3499,123.944,53.221
3500,6.847,72.076
3501,93.026,36.567
3502,6.115,94.662
3503,41.824,20.207
3504,114.983,53.82
3505,84.381,80.575
3506,98.767,42.212
3507,120.66,114.041
3508,91.059,53.345
3509,117.34,113.208
3510,43.813,84.228
3511,108.458,91.025
3512,102.245,52.787
3513,74.393,42.635
3514,-20.252,18.435
3515,32.563,31.568
3516,106.129,6.062
3517,32.356,75.578
3518,54.083,123.682
3519,2.96,51.73
3520,4.269,123.54
3521,30.999,34.21
3522,35.893,47.028
3523,64.299,81.374
3524,55.395,112.427
3525,81.39,81.7
3526,-6.297,102.88
3527,79.81,26.587
3528,40.916,129.053
3529,44.438,11.428
3530,107.433,94.093
3531,-18.926,66.782
3532,106.819,9.362
3533,107.368,62.768
3534,2.609,86.743
3535,7.008,120.358
3536,104.362,49.531
3537,7.976,97.643
3538,84.892,51.92
3539,6.719,38.89
3540,48.058,117.036
3541,79.153,108.386
3542,101.676,43.908
3543,28.912,98.084
3544,15.609,34.191
3545,68.804,85.959
3546,16.769,44.488
3547,95.887,31.664
3548,60.724,27.004
3549,37.749,113.186
3550,37.044,7.106
3551,61.943,119.98
3552,81.375,67.722
3553,74.44,70.254
3554,39.268,35.328
3555,53.795,128.006
3556,113.783,103.835
3557,46.381,89.227
3558,-18.482,24.704
3559,9.787,116.804
3560,30.956,39.297
3561,59.566,17.301
3562,87.86,117.664
3563,-0.414,102.684
3564,-12.778,37.129
3565,111.938,17.303
3566,-12.779,125.619
3567,59.632,5.526
3568,0.734,26.202
3569,52.506,7.102
3570,43.369,88.823
3571,120.758,24.446
3572,44.614,135.306
3573,116.115,32.467
3574,106.841,44.021
3575,109.878,13.327
3576,87.474,36.449
3577,4.895,41.887
3578,80.34,40.748
3579,74.97,96.681
3580,-1.005,123.972
3581,61.019,67.626
3582,9.683,7.39
3583,121.426,103.172
3584,103.716,39.215
3585,-5.527,27.12
3586,100.79,68.347
3587,30.924,114.162
3588,102.271,126.988
3589,-11.503,11.588
3590,13.954,97.495
3591,15.453,51.057
3592,19.178,95.35
3593,55.002,28.79
3594,123.887,132.375
3595,101.932,22.088
3596,83.764,113.177
3597,64.71,132.473
3598,54.539,37.385
3599,-15.453,14.893
3600,108.712,56.105
3601,51.709,17.889
3602,34.453,44.743
3603,-9.001,72.092
3604,14.517,89.472
3605,58.087,135.415
3606,-4.481,97.905
3607,67.315,97.202
3608,9.813,80.08
3609,39.301,123.909
3610,52.926,64.01
3611,46.598,116.722
3612,-2.414,133.973
3613,54.737,130.684
3614,33.672,121.315
3615,-13.967,99.702
3616,47.643,35.373
3617,-17.582,52.811
3618,43.926,9.672
3619,67.795,122.395
3620,41.501,53.855
3621,123.855,89.342
3622,-18.22,116.013
3623,52.305,95.263
3624,8.897,34.485
3625,102.965,78.951
3626,54.126,24.94
3627,99.377,74.346
3628,37.381,133.605
3629,9.235,79.943
3630,14.348,7.945
3631,6.516,83.617
3632,56.42,107.985
3633,-0.097,103.645
3634,110.903,95.94
3635,-11.723,39.113
3636,5.172,93.077
3637,48.912,5.452
3638,86.247,117.276
3639,4.073,46.774
3640,-4.091,44.36
3641,-15.639,17.876
3642,42.755,68.196
3643,92.351,37.256
3644,55.639,44.776
3645,66.874,123.644
3646,67.387,52.593
3647,43.819,12.946
3648,112.237,36.681
3649,98.309,54.791
3650,74.003,32.416
3651,123.488,95.996
3652,33.886,72.288
3653,-2.239,129.642
3654,44.512,73.955
3655,32.657,63.13
3656,102.357,91.627
3657,8.657,101.97
3658,6.726,42.84
3659,44.524,10.215
3660,103.038,94.067
3661,26.904,116.608
3662,68.488,130.605
3663,72.828,122.157
3664,11.16,134.58
3665,64.984,105.055
3666,113.283,72.211
3667,19.663,81.983
3668,94.131,13.326
3669,63.973,28.568
3670,77.16,94.91
3671,55.166,104.254
3672,59.775,62.24
3673,89.763,9.359
3674,67.103,59.577
3675,77.002,91.467
3676,66.16,32.247
3677,124.042,36.843
3678,30.331,46.247
3679,-12.44,80.292
3680,33.028,112.793
3681,41.197,38.702
3682,98.017,107.93
3683,100.202,102.398
3684,50.199,128.272
3685,-10.866,83.802
3686,-10.006,39.013
3687,7.444,64.41
3688,123.806,10.652
3689,86.132,128.522
3690,-18.648,70.472
3691,3.668,96.215
3692,86.563,35.495
3693,114.312,112.434
3694,-16.565,95.285
3695,47.956,84.93
3696,99.657,11.303
3697,86.083,106.276
3698,114.49,7.589
3699,1.905,68.956
3700,-21.399,58.694
3701,-9.535,16.693
3702,53.977,109.692
3703,-14.604,47.927
3704,60.849,70.673
3705,-3.633,116.706
3706,35.038,87.498
3707,27.884,105.112
3708,34.873,106.657
3709,77.002,35.874
3710,118.555,52.662
3711,93.603,15.025
3712,38.953,101.135
3713,13.225,90.941
3714,122.441,133.867
3715,55.803,40.501
3716,17.862,80.708
3717,110.699,4.496
3718,36.446,114.243
3719,102.701,93.319
3720,105.762,108.903
3721,69.225,83.769
3722,63.199,121.344
3723,-9.714,57.437
3724,34.865,46.724
3725,17.524,18.874
3726,38.561,83.482
3727,115.038,122.866
3728,97.955,122.279
3729,119.09,92.734
3730,108.796,83.548
3731,48.875,42.665
3732,82.831,77.182
3733,-2.922,67.437
3734,13.034,65.659
3735,20.235,12.384
3736,101.276,115.316
3737,20.663,36.456
3738,91.91,99.489
3739,125.129,86.286
3740,34.086,62.015
3741,117.869,65.411
3742,-6.018,124.515
3743,64.84,16.83
3744,49.404,89.268
3745,91.096,84.598
3746,50.548,64.495
3747,88.491,80.448
3748,58.321,14.168
3749,43.996,40.293
3750,58.598,80.867
3751,-9.418,9.564
3752,99.96,49.385
3753,-8.259,20.906
3754,37.45,116.336
3755,62.956,7.004
3756,32.207,38.347
3757,97.387,49.515
3758,109.135,126.667
3759,63.726,8.923
3760,4.598,77.815
3761,25.565,121.686
3762,-11.436,114.702
3763,18.78,66.816
3764,29.311,110.044
3765,-9.454,56.462
3766,106.104,69.798
3767,81.495,111.07
3768,22.943,133.711
3769,119.078,78.998
3770,6.863,97.251
3771,-21.833,130.004
3772,-14.33,113.6
3773,14.544,75.338
3774,114.901,53.207
3775,80.483,71.162
3776,-5.882,29.835
3777,7.808,50.697
3778,61.503,122.011
3779,106.806,19.122
3780,91.137,28.672
3781,124.567,35.754
3782,90.394,62.986
3783,24.435,94.586
3784,26.016,76.633
3785,45.967,47.247
3786,6.88,24.851
3787,-3.997,102.118
3788,57.792,32.136
3789,121.001,90.401
3790,52.222,40.649
3791,18.592,25.252
3792,11.723,36.369
3793,17.935,52.71
3794,94.124,59.409
3795,2.82,126.004
3796,3.661,29.453
3797,117.426,86.046
3798,53.164,86.599
3799,13.384,98.46
3800,21.774,30.77
3801,51.977,101.747
3802,60.815,123.136
3803,21.297,71.763
3804,21.825,24.68
3805,20.459,57.344
3806,61.003,26.921
3807,16.433,116.893
3808,-5.32,92.893
3809,122.102,9.879
3810,24.389,131.641
3811,62.117,81.929
3812,32.191,83.658
3813,83.315,63.424
3814,42.462,33.21
3815,123.201,41.091
3816,23.098,53.285
3817,-7.073,122.09
3818,111.249,51.932
3819,71.927,41.793
3820,80.079,107.241
3821,99.578,7.127
3822,88.382,83.908
3823,17.681,7.604
3824,28.896,71.064
3825,89.277,87.12
3826,3.636,109.708
3827,101.254,17.405
3828,103.627,88.839
3829,40.839,29.807
3830,102.296,108.214
3831,97.298,7.406
3832,49.214,17.211
3833,-16.287,39.765
3834,92.266,29.469
3835,100.294,87.054
3836,-11.809,45.791
3837,9.211,63.273
3838,83.854,47.563
3839,92.448,13.099
3840,24.556,111.073
3841,67.101,70.856
3842,82.433,47.695
3843,122.764,104.443
3844,19.568,69.444
3845,38.38,59.26
3846,63.196,130.412
3847,-16.068,30.305
3848,89.247,68.452
3849,41.245,113.712
3850,56.933,8.531
3851,21.761,25.633
3852,40.66,36.435
3853,110.135,135.755
